Auction_key,Auction_class,Bid_class,Claim_price,Appraisal_company,Appraisal_date,Auction_count,Auction_miscarriage_count,Total_land_gross_area,Total_land_real_area,Total_land_auction_area,Total_building_area,Total_building_auction_area,Total_appraisal_price,Minimum_sales_price,First_auction_date,Final_auction_date,Final_result,Creditor,addr_do,addr_si,addr_dong,addr_li,addr_san,addr_bunji1,addr_bunji2,addr_etc,Apartment_usage,Preserve_regist_date,Total_floor,Current_floor,Specific,Share_auction_YorN,road_name,road_bunji1,road_bunji2,Close_date,Close_result,point.y,point.x,Hammer_price
211,임의,일반,54016709,유진감정,2016-06-04 00:00:00,2,1,27123.3,72.64,72.64,163.68,163.68,1200000000,960000000,2016-10-26 00:00:00,2016-12-07 00:00:00,낙찰,하나은행,서울,강남구,수서동,,N,712,,수서한아름 101동 7층 704호,아파트,1993-12-07 00:00:00,15,7,,N,광평로51길,22.0,,2017-03-07 00:00:00,배당,37.489365,127.1035545,1107000000
320,임의,일반,636073009,세아감정,2017-01-11 00:00:00,2,1,37497.5,63.53,63.53,108.34,108.34,963000000,770400000,2017-06-21 00:00:00,2017-07-19 00:00:00,낙찰,국민은행,서울,동작구,동작동,,N,333,,이수힐스테이트 102동 3층 302호,아파트,2013-09-30 00:00:00,15,3,,N,동작대로39길,22.0,,2017-09-26 00:00:00,배당,37.4944031,126.9800856,911500000
912,임의,일반,416236006,정일감정,2013-09-10 00:00:00,1,0,21187.4,37.84,37.84,84.97,84.97,409000000,409000000,2016-07-13 00:00:00,2016-07-13 00:00:00,낙찰,모아저축은행,서울,양천구,신정동,,N,1276,,신트리 305동 2층 202호,아파트,2000-11-17 00:00:00,18,2,,N,신정로,290.0,,2016-09-07 00:00:00,배당,37.51192,126.8529758,450000000
1773,임의,일반,350000000,라온감정,2017-10-13 00:00:00,2,1,94880.4,34.05,34.05,84.94,84.94,360000000,288000000,2018-02-12 00:00:00,2018-03-19 00:00:00,낙찰,중소기업은행,서울,도봉구,도봉동,,N,30,1,도봉한신 111동 13층 1306호,아파트,1995-11-28 00:00:00,17,13,,N,마들로,859.0,19.0,2018-05-09 00:00:00,배당,37.6855748,127.0482674,356990000
712,강제,개별,100000000,자연감정,2015-08-28 00:00:00,1,0,1755.0,20.71,20.71,71.1,71.1,432000000,432000000,2016-04-26 00:00:00,2016-04-26 00:00:00,낙찰,Private,서울,마포구,아현동,,N,371,1,",362-27 예미원 6층 605호",주상복합,1971-03-31 00:00:00,7,6,,N,마포대로,236.0,,2016-09-08 00:00:00,배당,37.5547341,126.9579438,432000000
1343,임의,일반,42557318,두환감정,2015-10-19 00:00:00,2,1,898.9,28.98,28.98,77.67,77.67,268000000,214400000,2016-03-28 00:00:00,2016-04-25 00:00:00,낙찰,한국주택금융공사,서울,도봉구,쌍문동,,N,567,,성원하이츠 C동 5층 503호,주상복합,2007-01-05 00:00:00,8,5,,N,도봉로133길,8.0,9.0,2016-07-20 00:00:00,배당,37.657952,127.0391443,247170000
1149,임의,개별,87395281,진주감정,2016-12-30 00:00:00,1,0,573.1,6.41,6.41,11.3,11.3,77000000,77000000,2017-07-04 00:00:00,2017-07-04 00:00:00,낙찰,Private,서울,강서구,화곡동,,Y,172,4,",382-4 유디코파크리움 102동 6층 604호",아파트,2012-02-10 00:00:00,8,6,,N,강서로19길,21.0,,2017-10-27 00:00:00,배당,37.5342077,126.8448781,77090000
964,임의,일반,179187097,정일감정,2015-10-12 00:00:00,2,1,671.0,61.04,61.04,99.89,99.89,340000000,272000000,2016-03-23 00:00:00,2016-04-27 00:00:00,낙찰,하나은행,서울,강서구,화곡동,,N,1133,7,진성 101동 6층 602호,아파트,2005-08-04 00:00:00,7,6,,N,까치산로,166.0,10.0,2016-07-14 00:00:00,배당,37.5517596,126.8533495,328700000
1271,임의,일반,41703770,삼호감정,2017-06-17 00:00:00,1,0,4489.8,25.24,25.24,59.65,59.65,284000000,284000000,2018-01-17 00:00:00,2018-01-17 00:00:00,낙찰,비엔케이캐피탈,서울,양천구,신월동,,N,1017,,대방샤인힐 103동 8층 803호,아파트,2003-11-04 00:00:00,15,8,,N,신월로9길,37.0,,2018-03-30 00:00:00,배당,37.5204721,126.8384997,285110000
1051,임의,개별,100000000,자연감정,2016-04-22 00:00:00,1,0,573.1,7.25,7.25,12.77,12.77,76000000,76000000,2016-08-16 00:00:00,2016-08-16 00:00:00,낙찰,Private,서울,강서구,화곡동,,Y,172,4,",382-4 유디코파크리움 102동 8층 804호",아파트,2012-02-10 00:00:00,8,8,,N,강서로19길,21.0,,2016-11-09 00:00:00,배당,37.5342077,126.8448781,80000000
634,임의,일반,241782789,태평양감정,2017-04-28 00:00:00,2,1,1670.0,73.36,73.36,84.81,84.81,449000000,359200000,2018-01-29 00:00:00,2018-03-05 00:00:00,낙찰,경남은행,서울,광진구,군자동,,N,100,109,서원힐탑 7층 701호,아파트,1994-08-16 00:00:00,8,7,,N,군자로,100.0,3.0,2018-04-25 00:00:00,배당,37.5521694,127.0718943,444010000
523,임의,일반,170000000,인서감정,2016-05-16 00:00:00,2,1,77198.8,32.29,32.29,84.71,84.71,600000000,480000000,2017-02-20 00:00:00,2017-03-27 00:00:00,낙찰,Private,서울,성동구,행당동,,N,346,,행당한진타운 101동 17층 1701호,아파트,2001-04-30 00:00:00,23,17,,N,행당로,82.0,,2017-06-07 00:00:00,배당,37.5560348,127.0292269,588999000
1084,임의,일반,110000000,경문감정,2016-07-04 00:00:00,1,0,333.6,10.73,10.73,30.33,30.33,130000000,130000000,2016-12-27 00:00:00,2016-12-27 00:00:00,낙찰,Private,서울,강서구,화곡동,,N,936,13,",-18 하나캐슬 6층 605호",주상복합,2013-02-04 00:00:00,9,6,,N,월정로18길,6.0,5.0,2017-03-07 00:00:00,배당,37.5289769,126.8391941,133500000
961,임의,일반,550754312,온나라감정,2015-09-12 00:00:00,2,1,38598.4,54.14,54.14,140.54,140.54,620000000,496000000,2016-04-06 00:00:00,2016-05-11 00:00:00,낙찰,신한은행,서울,영등포구,대림동,,N,608,1,현대3차 307동 28층 2806호,아파트,1998-10-12 00:00:00,29,28,,N,도신로,31.0,,2016-08-09 00:00:00,배당,37.5055719,126.895603,531000000
849,임의,일반,205767094,우민감정,2016-12-26 00:00:00,2,1,26704.1,26.39,26.39,142.03,142.03,1600000000,1280000000,2017-07-04 00:00:00,2017-08-22 00:00:00,낙찰,신한은행,서울,마포구,서교동,,N,490,,메세나폴리스 103동 22층 2206호,아파트,2012-08-02 00:00:00,39,22,,N,양화로,45.0,,2017-10-27 00:00:00,배당,37.5508813,126.9137766,1425000000
1544,임의,일반,528683831,한울감정,2016-11-05 00:00:00,3,2,35312.1,70.31,70.31,134.98,134.98,670000000,428800000,2017-08-21 00:00:00,2017-11-13 00:00:00,낙찰,하나은행,서울,도봉구,방학동,,N,720,18,삼성래미안 106동 2층 201호,아파트,2002-11-19 00:00:00,22,2,,N,마들로,646.0,,2018-01-19 00:00:00,배당,37.6670111,127.047553,568800000
432,임의,일반,685000000,원감정,2015-08-12 00:00:00,2,1,39215.3,87.7,87.7,137.45,137.45,880000000,704000000,2016-04-18 00:00:00,2016-05-23 00:00:00,낙찰,국민은행,서울,광진구,자양동,,N,695,,",-1 한양 2동 11층 1106호",아파트,1983-06-10 00:00:00,12,11,,N,구의강변로,11.0,,2016-07-29 00:00:00,배당,37.5314184,127.0910343,770079999
1260,강제,개별,153673670,인헌감정,2017-04-14 00:00:00,3,2,352.0,18.12,18.12,53.04,53.04,150000000,96000000,2017-09-27 00:00:00,2017-12-13 00:00:00,낙찰,서울구로구,서울,구로구,구로동,,N,771,2,",-3,-4,-13,-59 A동 1층 101호",아파트,1996-12-31 00:00:00,5,1,,N,구로동로20길,68.0,2.0,2018-02-28 00:00:00,배당,37.4877,126.8880084,99500000
974,임의,일반,80000000,경서감정,2015-10-30 00:00:00,1,0,50581.3,33.35,33.35,49.5,49.5,306000000,306000000,2016-05-25 00:00:00,2016-05-25 00:00:00,낙찰,LS엠트론,서울,강서구,가양동,,N,1485,,가양6단지 606동 14층 1401호,아파트,1993-01-15 00:00:00,15,14,,N,허준로,175.0,,2016-07-22 00:00:00,배당,37.5632084,126.8592004,311200000
1760,임의,일반,235657384,성현감정,2017-06-13 00:00:00,1,0,3021.3,20.51,20.51,59.4,59.4,261000000,261000000,2017-11-06 00:00:00,2017-11-06 00:00:00,낙찰,현대캐피탈,서울,중랑구,면목동,,N,1514,,",-1 풍림 8층 801호",아파트,1997-03-07 00:00:00,20,8,,N,망우로26길,43.0,,2018-01-24 00:00:00,배당,37.5909863,127.0723527,261900001
892,강제,일반,411049800,명문감정,2017-08-24 00:00:00,1,0,1180.8,4.65,4.65,31.82,31.82,261000000,261000000,2018-01-30 00:00:00,2018-01-30 00:00:00,낙찰,광주은행,서울,마포구,노고산동,,N,107,36,",-85,-95 현대벤처빌 18층 1809호",아파트,2003-01-09 00:00:00,20,18,,N,백범로,10.0,,2018-03-21 00:00:00,배당,37.5536878,126.9367194,266523000
525,임의,일반,806000000,이응감정,2016-06-01 00:00:00,1,0,122682.0,55.19,55.19,116.19,116.19,1260000000,1260000000,2016-11-14 00:00:00,2017-09-04 00:00:00,낙찰,Private,서울,송파구,잠실동,,N,44,,레이크팰리스 122동 15층 1502호,아파트,2007-02-26 00:00:00,23,15,,N,잠실로,88.0,,2017-11-15 00:00:00,배당,37.5092711,127.0942942,1375500000
1143,임의,일반,258750704,삼일감정,2016-11-25 00:00:00,2,1,3383.0,43.33,43.33,84.98,84.98,370000000,296000000,2017-12-26 00:00:00,2018-02-06 00:00:00,낙찰,우리은행,서울,금천구,시흥동,,N,791,40,",-39,-42 에스엠엘루이 2층 206호",아파트,2012-12-13 00:00:00,15,2,,N,시흥대로37길,20.0,,2018-04-17 00:00:00,배당,37.4460806,126.9023827,388970000
1333,임의,일반,126033278,삼일감정,2015-09-11 00:00:00,1,0,67877.5,31.7,31.7,60.0,60.0,270000000,270000000,2016-04-04 00:00:00,2016-04-04 00:00:00,낙찰,Private,서울,강북구,미아동,,N,1354,,",-2,-11 벽산라이브파크 103동 21층 2101호",아파트,2004-12-24 00:00:00,25,21,,N,솔샘로,159.0,,2016-07-01 00:00:00,배당,37.6199418,127.0109764,287000000
707,강제,개별,100000000,자연감정,2015-08-28 00:00:00,1,0,1755.0,19.3,19.3,66.24,66.24,402000000,402000000,2016-04-26 00:00:00,2016-04-26 00:00:00,낙찰,Private,서울,마포구,아현동,,N,371,1,",362-27 예미원 5층 512호",주상복합,1971-03-31 00:00:00,7,5,,N,마포대로,236.0,,2016-09-08 00:00:00,배당,37.5547341,126.9579438,402000000
1742,강제,일반,200000000,지평감정,2017-01-20 00:00:00,2,1,73883.9,23.9,23.9,59.61,59.61,419000000,335200000,2017-05-22 00:00:00,2017-07-03 00:00:00,낙찰,조은저축은행,서울,동대문구,장안동,,N,336,,",354-1 장안현대홈타운 121동 20층 2003호",아파트,2003-12-13 00:00:00,21,20,,N,장한로18길,82.0,14.0,2017-09-15 00:00:00,배당,37.5698432,127.0745688,422234600
14,임의,일반,1138371040,리파인감정,2014-04-14 00:00:00,2,1,15487.3,78.55,78.55,168.42,168.42,1360000000,1088000000,2014-12-09 00:00:00,2016-04-05 00:00:00,낙찰,안양남부(새),서울,강남구,개포동,,N,12,2,엘지개포자이 101동 5층 502호,아파트,2004-08-05 00:00:00,22,5,,N,개포로109길,69.0,,1111-11-11 00:00:00,    ,37.4962966,127.076623,1207210000
337,임의,일반,40764556,바른감정,2017-04-07 00:00:00,1,0,9396.9,33.54,33.54,84.89,84.89,445000000,445000000,2017-12-21 00:00:00,2017-12-21 00:00:00,낙찰,우리은행,서울,동작구,상도동,,N,411,,",-1,-3 대림 101동 13층 1303호",아파트,1995-12-30 00:00:00,15,13,,N,상도로60길,20.0,,2018-03-15 00:00:00,배당,37.4931096,126.9535482,503000000
434,임의,개별,1200000000,시현감정,2015-09-07 00:00:00,1,0,2922.6,43.5,43.5,81.55,81.55,411000000,411000000,2016-06-20 00:00:00,2016-06-20 00:00:00,낙찰,Private,서울,성동구,용답동,,N,252,,덕현해밀 3층 307호,아파트,2014-07-30 00:00:00,10,3,,N,용답29길,29.0,,2016-10-21 00:00:00,배당,37.5646455,127.0531767,425110000
1287,임의,일반,103709259,터감정,2014-10-23 00:00:00,1,0,102733.3,45.4,45.4,49.94,49.94,205000000,205000000,2015-03-16 00:00:00,2016-04-11 00:00:00,낙찰,NH저축은행,서울,노원구,상계동,,N,626,,상계주공 1405동 8층 814호,아파트,1989-05-18 00:00:00,15,8,,N,동일로228길,23.0,,2016-05-19 00:00:00,배당,37.6680035,127.0584451,236041100
1289,임의,일반,164561049,강진감정,2015-01-17 00:00:00,2,1,13458.0,50.21,50.21,84.99,84.99,324000000,259200000,2015-05-18 00:00:00,2016-05-16 00:00:00,낙찰,오케이저축은행,서울,노원구,중계동,,N,49,,현대그린 212동 4층 410호,아파트,1999-01-18 00:00:00,9,4,,N,중계로8길,39.0,,2016-08-09 00:00:00,배당,37.6469637,127.0845446,331234600
1531,임의,일반,31062208,컬럼비아감정,2016-09-19 00:00:00,2,1,496.0,23.49,23.49,83.61,83.61,315000000,252000000,2017-07-03 00:00:00,2017-08-21 00:00:00,낙찰,서울원예농협,서울,중랑구,망우동,,N,490,30,문수 4층 402호,주상복합,2002-07-31 00:00:00,11,4,,N,용마산로115길,72.0,,2017-10-27 00:00:00,배당,37.5984872,127.0963256,305088000
600,임의,일반,906000000,세종감정,2016-09-09 00:00:00,2,1,42539.5,49.92,49.92,114.67,114.67,740000000,592000000,2017-03-13 00:00:00,2017-04-17 00:00:00,낙찰,중소기업은행,서울,성동구,옥수동,,N,250,,옥수삼성 109동 1층 101호,아파트,1999-10-30 00:00:00,20,1,,N,독서당로,218.0,,2017-06-21 00:00:00,배당,37.5421924,127.0137544,778877880
135,임의,일반,360000000,정일감정,2016-01-11 00:00:00,1,0,41426.2,14.57,14.57,31.4,31.4,530000000,530000000,2016-06-02 00:00:00,2016-06-02 00:00:00,낙찰,하나은행,서울,강남구,삼성동,,N,16,2,힐스테이트1단지 117동 1층 102호,아파트,2009-01-12 00:00:00,22,1,,N,학동로68길,29.0,,2016-08-24 00:00:00,배당,37.5163043,127.0485301,596512300
814,임의,일반,51587609,도시감정,2016-07-01 00:00:00,1,0,30522.3,42.98,42.98,59.9,59.9,524000000,524000000,2016-12-13 00:00:00,2016-12-13 00:00:00,낙찰,국민은행,서울,마포구,공덕동,,N,464,,래미안공덕4차 411동 8층 802호,아파트,2006-03-08 00:00:00,11,8,,N,마포대로11길,50.0,,2017-03-07 00:00:00,배당,37.5499127,126.9514027,568030000
1246,임의,일반,790456723,남강감정,2017-10-30 00:00:00,2,1,5118.7,25.87,25.87,84.31,84.31,780000000,624000000,2017-12-12 00:00:00,2018-01-24 00:00:00,낙찰,우리은행,서울,양천구,목동,,N,926,8,목동성원 101동 11층 1106호,아파트,1997-03-19 00:00:00,11,11,,N,목동서로,234.0,,2018-04-10 00:00:00,배당,37.5264027,126.8693352,823099999
547,임의,일반,210386562,구정감정,2016-08-16 00:00:00,1,0,3434.7,22.69,22.69,84.6,84.6,388000000,388000000,2017-05-22 00:00:00,2017-05-22 00:00:00,낙찰,국민은행,서울,성동구,성수동2가,,N,279,50,성수1차대우 12층 1205호,주상복합,1999-06-29 00:00:00,18,12,,N,동일로,143.0,,2017-09-06 00:00:00,배당,37.5454079,127.0653157,407879999
1095,임의,일반,360000000,동인감정,2016-07-28 00:00:00,2,1,14346.0,71.66,71.66,119.77,119.77,390000000,312000000,2017-06-07 00:00:00,2017-07-12 00:00:00,낙찰,우리은행,서울,강서구,화곡동,,N,409,248,미성 1동 9층 907호,아파트,1987-06-02 00:00:00,13,9,,N,초록마을로,176.0,,2017-10-18 00:00:00,배당,37.5358809,126.8448512,358799000
16,임의,일반,1200000000,석률감정,2014-06-30 00:00:00,2,1,20607.2,31.2,31.2,218.4,218.4,3300000000,2640000000,2016-04-05 00:00:00,2016-05-10 00:00:00,낙찰,한국산업은행,서울,강남구,도곡동,,N,467,17,",-32 타워팰리스2차 E동 50층 5003호",주상복합,2003-03-28 00:00:00,55,50,,N,언주로30길,57.0,,2016-06-21 00:00:00,배당,37.4896733,127.0544429,2937950000
599,강제,일반,6553204,국보감정,2016-08-03 00:00:00,1,0,3561.6,31.55,31.55,82.13,82.13,400000000,400000000,2017-05-08 00:00:00,2017-07-24 00:00:00,낙찰,신한카드,서울,송파구,마천동,,N,9,,아남 15층 1504호,아파트,1992-12-30 00:00:00,16,15,,N,마천로35길,18.0,,2017-09-13 00:00:00,배당,37.500485,127.1460054,405000000
580,임의,일반,497136804,연우감정,2016-12-30 00:00:00,2,1,68996.2,25.79,25.79,82.94,82.94,611000000,488800000,2017-08-14 00:00:00,2017-09-18 00:00:00,낙찰,하나은행,서울,강동구,암사동,,N,509,,선사현대 113동 7층 701호,아파트,2000-07-15 00:00:00,24,7,,N,상암로,11.0,,2017-12-13 00:00:00,배당,37.5523891,127.1258363,630900000
1228,임의,일반,293696053,새온감정,2017-04-28 00:00:00,1,0,811.1,32.98,32.98,69.12,69.12,344000000,344000000,2017-11-01 00:00:00,2017-11-01 00:00:00,낙찰,한국투자저축은행,서울,양천구,신정동,,N,881,6,청우 4층 403호,주상복합,2009-11-16 00:00:00,7,4,,N,국회대로,224.0,,2017-12-21 00:00:00,배당,37.5288226,126.8598107,354450000
735,임의,일반,50000000,생림감정,2015-10-15 00:00:00,1,0,10914.8,27.42,27.42,59.78,59.78,200000000,200000000,2016-04-19 00:00:00,2016-04-19 00:00:00,낙찰,Private,서울,은평구,신사동,,N,354,,",-1 라이프씨티 102동 8층 809호",아파트,1993-04-20 00:00:00,15,8,,N,갈현로3다길,15.0,,2016-06-20 00:00:00,배당,37.6023819,126.9053757,200299990
131,강제,일반,100000000,길원감정,2015-12-30 00:00:00,3,2,29470.2,95.18,57.1,151.54,90.92,677000000,433280000,2016-07-05 00:00:00,2016-10-25 00:00:00,낙찰,부산저축은행,서울,서초구,방배동,,N,1018,1,",-2 삼익 1동 10층 1106호",아파트,1982-01-16 00:00:00,12,10,,Y,효령로34길,79.0,,2017-01-06 00:00:00,배당,37.4789582,127.0015573,475200000
279,임의,일반,480000000,원감정,2016-09-08 00:00:00,1,0,7389.0,43.54,43.54,129.16,129.16,1310000000,1310000000,2017-12-14 00:00:00,2017-12-14 00:00:00,낙찰,우리은행,서울,강남구,청담동,,N,42,,삼성청담 102동 11층 1104호,아파트,1999-12-07 00:00:00,18,11,,N,학동로,405.0,,2018-04-12 00:00:00,배당,37.5179279,127.0428004,1457190000
1409,임의,일반,145643782,이응감정,2016-01-18 00:00:00,2,1,6740.0,30.09,30.09,75.5,75.5,334000000,267200000,2016-08-01 00:00:00,2016-09-05 00:00:00,낙찰,국민은행,서울,성북구,종암동,,N,34,3,종암선경 101동 3층 302호,아파트,1996-11-02 00:00:00,21,3,,N,종암로5길,26.0,,2016-10-11 00:00:00,배당,37.5944419,127.0338267,341720000
1722,임의,일반,10000000,한감정,2017-08-21 00:00:00,2,1,50993.7,15.57,15.57,35.28,35.28,225000000,180000000,2017-11-20 00:00:00,2017-12-18 00:00:00,낙찰,투에스캐피탈대부,서울,노원구,하계동,,N,284,,한신 4동 14층 1408호,아파트,1988-11-21 00:00:00,15,14,,N,공릉로,351.0,,2018-02-28 00:00:00,배당,37.6377945,127.068697,223755000
250,임의,일반,265027397,세움감정,2016-10-04 00:00:00,1,0,78636.2,94.62,27.37,160.76,45.93,620000000,620000000,2017-02-22 00:00:00,2017-02-22 00:00:00,낙찰,JM인베스트먼트,서울,강남구,대치동,,N,506,,선경 8동 14층 1403호,아파트,1985-04-29 00:00:00,15,14,,Y,삼성로,151.0,,2017-04-11 00:00:00,배당,37.4924221,127.0623396,777100000
933,임의,일반,86993587,PRA감정,2015-01-19 00:00:00,2,1,559.2,20.96,20.96,62.53,62.53,180000000,144000000,2015-12-09 00:00:00,2016-04-05 00:00:00,낙찰,한화생명보험,서울,금천구,가산동,,N,239,22,",-23 원평 1동 3층 302호",주상복합,2001-11-26 00:00:00,7,3,,N,벚꽃로24길,13.0,,2016-07-06 00:00:00,배당,37.4738277,126.8871518,178216770
1386,강제,일반,90000000,영현감정,2015-07-07 00:00:00,1,0,82366.7,31.74,31.74,41.3,41.3,205000000,205000000,2016-06-13 00:00:00,2016-06-13 00:00:00,낙찰,솔로몬저축은행,서울,노원구,상계동,,N,740,,상계주공 203동 12층 1205호,아파트,1987-12-19 00:00:00,15,12,,N,동일로215길,23.0,,2016-09-08 00:00:00,배당,37.6501743,127.0585831,213530000
197,임의,일반,600000000,한감정,2016-05-02 00:00:00,1,0,3118.1,54.5,54.5,110.77,110.77,550000000,550000000,2016-09-06 00:00:00,2016-09-06 00:00:00,낙찰,Private,서울,동작구,사당동,,N,1136,,대아 601동 3층 308호,아파트,1999-01-22 00:00:00,11,3,,N,동작대로29길,81.0,,2016-11-30 00:00:00,배당,37.4888301,126.9774096,561950000
955,임의,일반,661371008,이송만감정,2015-08-11 00:00:00,2,1,48253.9,56.95,56.95,117.74,117.74,838000000,670400000,2015-12-08 00:00:00,2016-08-31 00:00:00,낙찰,국민은행,서울,구로구,신도림동,,N,646,,신도림4차e-편한세상 1112동 19층 1901호,아파트,2003-07-02 00:00:00,24,19,,N,경인로65길,16.0,15.0,2016-11-29 00:00:00,배당,37.5108658,126.8868711,791200000
1541,임의,일반,261173096,도시감정,2016-10-14 00:00:00,1,0,19042.3,29.64,29.64,84.83,84.83,339000000,339000000,2017-03-13 00:00:00,2017-03-13 00:00:00,낙찰,드림상호저축은행,서울,성북구,정릉동,,N,1021,,정릉대우 103동 9층 902호,아파트,2001-08-18 00:00:00,16,9,,N,보국문로30길,15.0,,2017-04-26 00:00:00,배당,37.6178634,127.0035216,340125000
1720,강제,일반,529572106,삼호감정,2017-08-04 00:00:00,2,1,20108.4,34.66,34.66,84.98,84.98,335000000,268000000,2017-11-20 00:00:00,2017-12-18 00:00:00,낙찰,인천중부신협,서울,도봉구,방학동,,N,508,,우성2차 101동 10층 1003호,아파트,1993-10-22 00:00:00,15,10,,N,해등로,307.0,,2018-02-28 00:00:00,배당,37.6567553,127.0217143,286200200
